transaction_id,merchant_id,product,fee_type,fee_amount_eur,created_at_clean,year_month,transaction_amount_eur,transaction_status,merchant_cohort
127635550,118,card_reader,default,1.0,2025-06-03 10:46:00,2025-06,45.9,successful,Established
127635551,172,online_store,default,1.0,2025-06-03 10:58:00,2025-06,44.3,successful,Established
127635552,155,online_store,default,1.0,2025-06-03 11:50:00,2025-06,28.3,successful,Established
127635553,150,payment_links,default,1.0,2025-06-03 11:51:00,2025-06,7.0,successful,Established
127635554,137,card_reader,default,1.0,2025-06-03 11:54:00,2025-06,14.6,successful,Established
127635555,186,card_reader,default,1.0,2025-06-03 11:55:00,2025-06,57.1,successful,Established
127635556,102,card_reader,default,1.0,2025-06-03 11:59:00,2025-06,2.1,successful,Established
127635557,166,online_store,default,1.0,2025-06-03 12:00:00,2025-06,55.3,successful,Established
127635558,116,payment_links,default,1.0,2025-06-03 12:04:00,2025-06,21.0,failed,Established
127635559,195,card_reader,default,1.0,2025-06-03 12:21:00,2025-06,36.8,failed,Established
127635560,128,payment_links,default,1.0,2025-06-03 12:29:00,2025-06,43.3,successful,Established
127635561,144,card_reader,default,1.0,2025-06-03 12:56:00,2025-06,17.1,successful,Established
127635562,123,card_reader,default,1.0,2025-06-03 13:04:00,2025-06,21.6,successful,Established
127635563,188,card_reader,default,1.0,2025-06-03 13:10:00,2025-06,21.2,successful,Established
127635564,103,card_reader,default,1.0,2025-06-03 13:37:00,2025-06,23.2,successful,Established
127635565,121,payment_links,default,1.0,2025-06-03 13:37:00,2025-06,11.6,failed,Established
127635566,187,card_reader,default,1.0,2025-06-03 13:39:00,2025-06,44.3,successful,Established
127635567,162,card_reader,default,1.0,2025-06-03 14:07:00,2025-06,7.4,failed,Established
127635568,120,card_reader,default,1.0,2025-06-03 14:18:00,2025-06,46.0,failed,Established
127635569,117,online_store,default,1.0,2025-06-03 14:39:00,2025-06,43.0,successful,Established
127635570,175,card_reader,default,1.0,2025-06-03 14:45:00,2025-06,21.0,successful,Established
127635571,111,payment_links,default,1.0,2025-06-03 14:47:00,2025-06,59.9,successful,Established
127635572,125,card_reader,default,1.0,2025-06-03 15:15:00,2025-06,30.4,successful,Established
127635573,121,card_reader,default,1.0,2025-06-03 15:17:00,2025-06,20.2,failed,Established
127635574,102,card_reader,default,1.0,2025-06-03 15:31:00,2025-06,51.6,failed,Established
127635575,191,card_reader,default,1.0,2025-06-03 15:52:00,2025-06,17.7,successful,Established
127635576,187,card_reader,default,1.0,2025-06-03 15:58:00,2025-06,33.5,successful,Established
127635577,148,card_reader,default,1.0,2025-06-03 16:31:00,2025-06,26.7,failed,Established
127635578,131,card_reader,default,1.0,2025-06-03 16:31:00,2025-06,15.7,successful,Established
127635579,166,card_reader,default,1.0,2025-06-03 16:34:00,2025-06,51.6,successful,Established
127635580,195,card_reader,default,1.0,2025-06-03 16:37:00,2025-06,4.2,successful,Established
127635581,155,card_reader,default,1.0,2025-06-03 16:42:00,2025-06,25.3,failed,Established
127635582,120,card_reader,default,1.0,2025-06-03 16:44:00,2025-06,51.2,successful,Established
127635583,126,card_reader,default,1.0,2025-06-03 17:04:00,2025-06,39.7,failed,Established
127635584,160,online_store,default,1.0,2025-06-03 17:11:00,2025-06,47.9,failed,Established
127635585,146,card_reader,default,1.0,2025-06-03 17:17:00,2025-06,13.8,successful,Established
127635586,171,online_store,default,1.0,2025-06-03 17:21:00,2025-06,9.8,successful,Established
127635587,193,card_reader,default,1.0,2025-06-03 17:31:00,2025-06,19.4,successful,Established
127635588,112,card_reader,default,1.0,2025-06-03 17:50:00,2025-06,17.2,successful,Established
127635589,177,card_reader,default,1.0,2025-06-03 18:19:00,2025-06,43.0,successful,Established
127635590,177,card_reader,default,1.0,2025-06-03 18:31:00,2025-06,3.7,failed,Established
127635591,112,card_reader,default,1.0,2025-06-03 18:58:00,2025-06,47.8,successful,Established
127635592,170,card_reader,default,1.0,2025-06-03 19:06:00,2025-06,42.9,successful,Established
127635593,153,card_reader,default,1.0,2025-06-03 19:07:00,2025-06,8.8,successful,Established
127635594,175,card_reader,default,1.0,2025-06-03 19:09:00,2025-06,18.8,successful,Established
127635595,191,card_reader,default,1.0,2025-06-03 19:17:00,2025-06,56.7,successful,Established
127635596,194,card_reader,default,1.0,2025-06-03 20:21:00,2025-06,9.3,successful,Established
127635597,147,online_store,default,1.0,2025-06-03 20:27:00,2025-06,49.9,successful,Established
127635598,164,card_reader,default,1.0,2025-06-03 20:28:00,2025-06,57.9,successful,Established
127635599,134,card_reader,default,1.0,2025-06-03 20:32:00,2025-06,13.5,successful,Established
127635600,189,online_store,default,1.0,2025-06-03 20:45:00,2025-06,25.8,successful,Established
127635601,125,online_store,default,1.0,2025-06-03 20:48:00,2025-06,53.4,successful,Established
127635602,148,card_reader,default,1.0,2025-06-03 20:59:00,2025-06,47.1,failed,Established
127635603,139,card_reader,default,1.0,2025-06-03 21:24:00,2025-06,30.3,failed,Established
127635604,121,card_reader,default,1.0,2025-06-03 21:35:00,2025-06,53.4,failed,Established
127635605,125,online_store,default,1.0,2025-06-03 21:43:00,2025-06,44.8,failed,Established
127635606,175,card_reader,default,1.0,2025-06-03 21:44:00,2025-06,4.2,successful,Established
127635607,107,online_store,default,1.0,2025-06-03 22:03:00,2025-06,22.2,successful,Established
127635608,107,card_reader,default,1.0,2025-06-03 22:04:00,2025-06,22.2,successful,Established
127635609,132,card_reader,default,1.0,2025-06-03 22:06:00,2025-06,53.6,successful,Established
127635610,185,card_reader,default,1.0,2025-06-03 22:14:00,2025-06,17.3,successful,Established
127635611,184,online_store,default,1.0,2025-06-03 22:30:00,2025-06,17.8,successful,Established
127635612,111,card_reader,default,1.0,2025-06-03 22:32:00,2025-06,41.9,successful,Established
127635613,109,card_reader,default,1.0,2025-06-03 22:41:00,2025-06,38.1,failed,Established
127635614,103,card_reader,default,1.0,2025-06-03 22:47:00,2025-06,43.6,successful,Established
127635615,149,online_store,default,1.0,2025-06-03 22:50:00,2025-06,35.3,failed,Established
127635616,121,payment_links,default,1.0,2025-06-03 23:11:00,2025-06,17.0,successful,Established
127635617,154,card_reader,default,1.0,2025-06-03 23:25:00,2025-06,17.7,successful,Established
127635618,182,card_reader,default,1.0,2025-06-03 23:32:00,2025-06,16.0,successful,Established
127635619,151,card_reader,default,1.0,2025-06-03 23:36:00,2025-06,40.4,successful,Established
127635620,137,card_reader,default,1.0,2025-06-03 23:38:00,2025-06,55.7,successful,Established
127635621,118,payment_links,default,1.0,2025-06-03 23:42:00,2025-06,41.6,successful,Established
127635622,133,online_store,default,1.0,2025-06-03 23:50:00,2025-06,56.2,failed,Established
127635623,133,payment_links,default,1.0,2025-06-03 23:50:00,2025-06,29.8,failed,Established
127635624,128,card_reader,default,1.0,2025-06-03 23:53:00,2025-06,18.3,successful,Established
127635625,143,payment_links,default,1.0,2025-06-03 23:54:00,2025-06,36.9,successful,Established
127635626,200,online_store,default,1.0,2025-06-03 23:57:00,2025-06,32.5,successful,Established
127635627,131,card_reader,default,1.0,2025-06-04 00:04:00,2025-06,49.2,failed,Established
127635628,196,card_reader,default,1.0,2025-06-04 00:28:00,2025-06,2.1,successful,Established
127635629,156,card_reader,default,1.0,2025-06-04 01:05:00,2025-06,24.4,successful,Established
127635630,177,online_store,default,1.0,2025-06-04 01:13:00,2025-06,48.5,successful,Established
127635631,192,card_reader,default,1.0,2025-06-04 01:13:00,2025-06,56.3,successful,Established
127635632,182,card_reader,default,1.0,2025-06-04 01:14:00,2025-06,6.9,successful,Established
127635633,179,card_reader,default,1.0,2025-06-04 01:17:00,2025-06,40.7,failed,Established
127635634,162,card_reader,default,1.0,2025-06-04 01:19:00,2025-06,59.4,successful,Established
127635635,100,card_reader,default,1.0,2025-06-04 01:23:00,2025-06,39.1,successful,Established
127635636,153,card_reader,default,1.0,2025-06-04 01:31:00,2025-06,56.0,successful,Established
127635637,124,card_reader,default,1.0,2025-06-04 01:35:00,2025-06,4.4,successful,Established
127635638,115,card_reader,default,1.0,2025-06-04 01:38:00,2025-06,27.4,successful,Established
127635639,115,online_store,default,1.0,2025-06-04 02:12:00,2025-06,36.8,successful,Established
127635640,106,card_reader,default,1.0,2025-06-04 02:22:00,2025-06,54.3,successful,Established
127635641,198,online_store,default,1.0,2025-06-04 02:39:00,2025-06,27.3,successful,Established
127635642,116,card_reader,default,1.0,2025-06-04 02:52:00,2025-06,4.7,failed,Established
127635643,177,payment_links,default,1.0,2025-06-04 03:40:00,2025-06,49.8,failed,Established
127635644,126,card_reader,default,1.0,2025-06-04 03:47:00,2025-06,12.4,successful,Established
127635645,153,card_reader,default,1.0,2025-06-04 03:49:00,2025-06,21.7,successful,Established
127635646,152,card_reader,default,1.0,2025-06-04 03:52:00,2025-06,29.9,successful,Established
127635647,163,card_reader,default,1.0,2025-06-04 03:57:00,2025-06,30.9,successful,Established
127635648,142,payment_links,default,1.0,2025-06-04 04:16:00,2025-06,56.4,successful,Established
127635649,119,online_store,default,1.0,2025-06-04 04:33:00,2025-06,35.3,successful,Established
127635650,197,card_reader,default,1.0,2025-06-04 04:34:00,2025-06,13.8,successful,Established
127635651,195,card_reader,default,1.0,2025-06-04 04:39:00,2025-06,38.4,successful,Established
127635652,113,payment_links,default,1.0,2025-06-04 05:03:00,2025-06,47.8,failed,Established
127635653,147,card_reader,default,1.0,2025-06-04 05:04:00,2025-06,23.7,failed,Established
127635654,105,card_reader,default,1.0,2025-06-04 05:13:00,2025-06,55.8,failed,Established
127635655,154,online_store,default,1.0,2025-06-04 05:19:00,2025-06,59.1,failed,Established
127635656,176,card_reader,default,1.0,2025-06-04 05:50:00,2025-06,37.1,successful,Established
127635657,110,card_reader,default,1.0,2025-06-04 06:06:00,2025-06,38.9,successful,Established
127635658,154,card_reader,default,1.0,2025-06-04 06:30:00,2025-06,50.9,successful,Established
127635659,153,card_reader,default,1.0,2025-06-04 06:38:00,2025-06,36.2,successful,Established
127635660,155,card_reader,default,1.0,2025-06-04 06:43:00,2025-06,36.8,successful,Established
127635661,144,card_reader,default,1.0,2025-06-04 06:43:00,2025-06,2.2,failed,Established
127635662,100,card_reader,default,1.0,2025-06-04 06:49:00,2025-06,8.2,failed,Established
127635663,116,payment_links,default,1.0,2025-06-04 07:05:00,2025-06,45.0,successful,Established
127635664,121,online_store,default,1.0,2025-06-04 07:09:00,2025-06,49.6,successful,Established
127635665,153,online_store,default,1.0,2025-06-04 07:10:00,2025-06,18.1,failed,Established
127635666,139,payment_links,default,1.0,2025-06-04 07:11:00,2025-06,41.4,successful,Established
127635667,149,card_reader,default,1.0,2025-06-04 07:16:00,2025-06,55.2,successful,Established
127635668,165,card_reader,default,1.0,2025-06-04 07:20:00,2025-06,2.7,failed,Established
127635669,160,payment_links,default,1.0,2025-06-04 07:24:00,2025-06,6.7,failed,Established
127635670,132,payment_links,default,1.0,2025-06-04 07:57:00,2025-06,45.1,failed,Established
127635671,152,card_reader,default,1.0,2025-06-04 07:58:00,2025-06,49.9,successful,Established
127635672,127,card_reader,default,1.0,2025-06-04 08:07:00,2025-06,13.2,successful,Established
127635673,157,card_reader,default,1.0,2025-06-04 08:08:00,2025-06,21.3,failed,Established
127635674,150,card_reader,default,1.0,2025-06-04 08:17:00,2025-06,31.7,successful,Established
127635675,132,card_reader,default,1.0,2025-06-04 08:38:00,2025-06,45.6,failed,Established
127635676,153,card_reader,default,1.0,2025-06-04 08:46:00,2025-06,45.7,successful,Established
127635677,175,payment_links,default,1.0,2025-06-04 08:48:00,2025-06,49.0,successful,Established
127635678,139,card_reader,default,1.0,2025-06-04 08:49:00,2025-06,15.1,failed,Established
127635679,100,card_reader,default,1.0,2025-06-04 08:55:00,2025-06,55.7,successful,Established
127635680,136,card_reader,default,1.0,2025-06-04 08:56:00,2025-06,29.8,failed,Established
127635681,165,online_store,default,1.0,2025-06-04 08:57:00,2025-06,28.3,successful,Established
127635682,149,card_reader,default,1.0,2025-06-04 09:05:00,2025-06,25.4,successful,Established
127635683,138,card_reader,default,1.0,2025-06-04 09:20:00,2025-06,4.5,successful,Established
127635684,108,online_store,default,1.0,2025-06-04 09:21:00,2025-06,11.1,successful,Established
127635685,138,card_reader,default,1.0,2025-06-04 09:22:00,2025-06,6.0,failed,Established
127635686,112,card_reader,default,1.0,2025-06-04 09:22:00,2025-06,45.7,successful,Established
127635687,100,card_reader,default,1.0,2025-06-04 09:32:00,2025-06,25.5,successful,Established
127635688,113,online_store,default,1.0,2025-06-04 09:40:00,2025-06,51.5,successful,Established
127635689,163,card_reader,default,1.0,2025-06-04 09:41:00,2025-06,33.0,successful,Established
127635690,167,online_store,default,1.0,2025-06-04 10:08:00,2025-06,56.3,successful,Established
127635691,175,card_reader,default,1.0,2025-06-04 10:09:00,2025-06,25.4,successful,Established
127635692,124,card_reader,default,1.0,2025-06-04 10:13:00,2025-06,58.9,successful,Established
127635693,109,card_reader,default,1.0,2025-06-04 10:23:00,2025-06,45.2,successful,Established
127635694,164,card_reader,default,1.0,2025-06-04 11:24:00,2025-06,41.4,successful,Established
127635695,105,card_reader,default,1.0,2025-06-04 11:30:00,2025-06,18.9,successful,Established
127635696,185,card_reader,default,1.0,2025-06-04 11:40:00,2025-06,59.9,successful,Established
127635697,139,card_reader,default,1.0,2025-06-04 11:44:00,2025-06,4.1,successful,Established
127635698,116,payment_links,default,1.0,2025-06-04 11:53:00,2025-06,38.1,failed,Established
127635699,163,card_reader,default,1.0,2025-06-04 12:34:00,2025-06,6.8,failed,Established
127635700,176,payment_links,default,1.0,2025-06-04 12:40:00,2025-06,47.4,successful,Established
127635701,149,payment_links,default,1.0,2025-06-04 12:56:00,2025-06,59.1,successful,Established
127635702,160,card_reader,default,1.0,2025-06-04 12:57:00,2025-06,37.6,failed,Established
127635703,135,card_reader,default,1.0,2025-06-04 12:58:00,2025-06,30.2,successful,Established
127635704,155,card_reader,default,1.0,2025-06-04 13:02:00,2025-06,5.0,successful,Established
127635705,122,online_store,default,1.0,2025-06-04 13:04:00,2025-06,47.9,successful,Established
127635706,178,card_reader,default,1.0,2025-06-04 13:05:00,2025-06,1.7,failed,Established
127635707,200,online_store,default,1.0,2025-06-04 13:12:00,2025-06,11.0,successful,Established
127635708,200,card_reader,default,1.0,2025-06-04 13:35:00,2025-06,32.1,successful,Established
127635709,170,card_reader,default,1.0,2025-06-04 13:44:00,2025-06,16.2,successful,Established
127635710,142,online_store,default,1.0,2025-06-04 13:56:00,2025-06,24.1,failed,Established
127635711,168,card_reader,default,1.0,2025-06-04 14:00:00,2025-06,34.6,successful,Established
127635712,156,card_reader,default,1.0,2025-06-04 14:16:00,2025-06,20.8,successful,Established
127635713,167,card_reader,default,1.0,2025-06-04 14:25:00,2025-06,13.3,successful,Established
127635714,190,card_reader,default,1.0,2025-06-04 14:36:00,2025-06,45.5,successful,Established
127635715,194,card_reader,default,1.0,2025-06-04 14:41:00,2025-06,50.4,successful,Established
127635716,194,card_reader,default,1.0,2025-06-04 14:51:00,2025-06,54.4,successful,Established
